text,source
"Each month I am scared to look at my bank account. I live paycheck to paycheck, sometimes its not enough",3.0
"Every time I tell my Mom about something my child did that is so neat to me, my sister-in-law chimes in about something her child did to top it. It drives me crazy.",3.0
"My neighbor just decided that while I was gone on vacation, they would dig up a tree they don't like hanging into their yard.  They dug a big hole right in my backyard!  My blood is boiling still.",3.0
i force myself to get up to wash my face and climb into bed sometimes i give up and sleep on the couch until morning but wake up again the next morning feeling restless,4.0
i am 16 years old and i always be frustrated. i always think of someone or something. sometimes i used to think me as a male and flirt with women being a girl. i cannot concentrate in anything.,1.0
When i went to pick up my pod from the place I was told it wasn't there. They had moved it 30 miles away without telling us when we confirmed earlier in the day.,3.0
i see one of my friends think that divorce is an option that giving up on their marriage and letting their child be tossed into a broken relationship would be okay i feel like a selfish piece of shit,4.0
"i dont really enjoy when my wife and son go out alone, too many crazy azz people in the world",3.0
i kept on pushing him in a gentle way but nonetheless pushing him for answers because i was looking for him to reassure me about the pregnancy again since i was feeling so doubtful and uncertain about things at that point,4.0
i feel offended over the fact that i should have spent time over break with the homeless because it is believed that he is no where for on the street,4.0
when I was little and moved into a new home I saw lights moving around in my closet one night when I went to bed. I thought it was my brother messing with but no one was around.,3.0
My cat just turned 23 last week. She has been really sick. We have to put her down next week.,3.0
"first i apologize for my english since english is my third language , i have problem with my temper and i grew up with a bad tempered father, i easily snapped when something really irritated me i remember i yell to my four years old brother when he flip my laptop screen ,",1.0
I thought I was going to get a raise at work for all the hard work ive been doing.  But now Im not and i dont know how im going to be able to afford some of my new bills,3.0
"Sometimes when I look in the mirror I am surprised at what I see. I recognize the reflection. I have seen the reflection countless times, but I do not recognize it as ME. Itas like something foreign. I used to be able to identify with it, but it has become increasingly difficult to do so. This is problem number 1.",1.0
it was last week on saturday night when i was at mchesi i feared to cross the lilongwe river bridge to come back to school due to darkness until somebody had to escort me,4.0
"Iam not interested in anything, dont love anyone, feel minimal feelings a especially towards family and my fiancA. I feel like my life is going nowhere and that no matter what I do his parents will always be hateful towards me. I really just dont feel like going on because there is nothing for me to live for. I hate myself and everyone around me. Iam not even happy about getting married anymore. Please help, I dont know what to do anymore.",1.0
I was very ashamed when I found out I got cheated on. It really just took all the energy and hope out of me.,3.0
"We were ready to buy the house from my omther in law, but we had to wait another year because she signed a lease.",3.0
i chose to share that little personal snippet in my phone because i know i m not the only one that feels this way and i know i m not the only one that was petrified to face it,4.0
i had gotten into the teens and still no leg pain was literally blowing my mind i had a feeling then that if the injury hadnt bothered me too much by now i was likely going to be able to finish if i just kept playing it smart,4.0
i feel like some people must be threatened when someone who is vegan or vegetarian and have to immediately defend themselves and list all the reasons why meat is awesome before they get a chance to say anything,4.0
"I really, really want to be alone. I strongly dislike socializing and Iam really not a people-person. I never really feel like I connect with others and often feel like a misfit around other humans, like I simply donat belong with them.",1.0
"My wife and I have been married for 2 years. It is the second marriage for both of us. She has an 11 year old son and 14 year old daughter from a previous marriage. We have shared custody of the children along with her first husband; he has primary custody during the school year. We live in a different state from her first husband. The children travel occasionally during the school year to stay with us, and spend the summers with us. I have a good relationship with both of the children. When the children are in our home, the son frequently expresses strong reactions against sleeping in his own bed. He would prefer to sleep in our bed with his mother and me or on the floor next to us.",1.0
"I am a secretary in a private elementary school. Two years ago the former principal retired. She was a nun who had very deep ties to the community considering she had been principal since the 60s. The new principal is a lay person who came from a completely different diocese (an aoutsidera), however she is a professional whereas the former principal played favorites. Since the change two mothers have become verbally abusive to the current administrator, myself, and others. Furthermore, they do this in front of the children and other parents and they spread malicious gossip and rumors. It is escalating and my boss just shrugs her shoulders and says aoh well.a I have been employed here for 8 years and I have never had problems with these two mothers (or anyone for that matter) before the retirement of the former principal. This issue needs to be resolved. ",1.0
"I am upset with how I acted at work the other day, I lashed out when I should not have",3.0
I went skydiving a few years ago and it's probably the craziest thing I've ever done. I went tandem with the instructor as it was my first time. I really had to have faith in him that he knew what he was doing and wouldn't make any mistakes. It was a thrill!,3.0
My husband wants us to move to another state for better job opportunity. I just do not know of it is worth starting over and having no family around.,3.0
Sometimes I have those reoccurring thoughts that just keep popping in my mindaI know there is probably a reason why but I am not sure about this one. I have been thinking a lot about Heaven and life in general. I feel like my thoughts are distorted because they are a little out of the norm I guess.,1.0
"Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day, my friend said they couldn't make it! I was so really mad.",3.0
"Everytime my friend comes over and brings his kids, he never keeps a close eye on them and they ravage my place!",3.0
I am hearing voices telling me that I am part of the murder club. They tell me that I am causing a hurricane soon and that it would be best if I cleansed the poison in my body out by taking all my medicines at once.,1.0
"Iam sure this will sound absurd, but this is my situation. Iave been in a relationship with a man for 2 years. We moved in together very early on. He has had a previous drug problem which he has soughtA help for. I found out last year that for most of the time we had been together, he was cheating on me with prostitutes. At that time, I was pregnant and we went to see a therapist and decided to work through it. Over this past year, he claims to have not cheated but Iave found that he has been texting prostitutes several times. He denies ever doing anything and says he hasnat cheated in a year. I do bring it up very often as Iam skeptical about how truthful he really is.",1.0
I saw a neighborhood report that someone is breaking into houses and watching people sleep.  Creepy!  I want to buy a million locks.,3.0
I have never been able to get an answer to this. We got a family puppy when I was in the 9th grade. Our puppy was scared of being in boxes in which he couldnat climb out. He would panic and cry for someone to get him out. My mother enjoyed putting the puppy in a box to see what he did and let him panic and cry until I couldnat take it anymore and picked him up.,1.0
"My brother recently confessed that one time, when we were kids, he spit in my orange juice.  Apparently he was mad at me for some reason.  He kept the secret for over 15 years.",3.0
"I asked my son to do the dishes. He said he had to play his video game and he would do it later. Well, he never did them.",3.0
My boss passed me over for promotion and instead went with my coworker. All he does is take credit for other people's work so he doesn't deserve it,3.0
"A  Just before summer vacation my mom and I had gotten into a fight that lasted for hours. It was dumb and it was really just her yelling at me and me crying, aksing her to calm down. Eventually, it became to much and i ran into the bathroom and hurt myself, like I had been doing for months.",1.0
i staggered down the street telling shaun and i expect anyone who lived nearby i have a volume problem when drunk what an outrage it was that we were made to feel unwelcome i shouldnt have to apologise for not being over,4.0
I have been having horrible stomach pains and have followed everything my doctor said to do but nothing is helping.  I am worried that something is horribly wrong!,3.0
"Since May, I havenat been sleeping great. I had a roommate before I came home and as soon as I slept in my own room, Iave been freaking out at night. I see the light flickering by my window, someoneas there. I hear something under my desk, someoneas there. Every little thing is making me terrified and unless I take benedryl, I physically canat sleep because Iam so afraid. Since I havenat been sleeping great, Iave also started having minor hallucinations occasionally. Mostly auditory, the microwave running and dishes breaking, but I keep feeling like thereas bugs on me whenever Iam really paranoid. How do I cope with thus fear?",1.0
i feel guilty if i have too much fun usually an after thought after having fun of course or if i feel lazy till the deadline comes on my head,4.0
Iave been in DBT Therapy for 7 months. Iam still struggling to fully share with her. How can I start sharing with her openly and honestly? I feel stuck because I donat share.,1.0
I just found out that my employer is laying me off!  This will destroy my finances!  The is the worst news I could get!,3.0
"We have been in a relationship for a few months before my boyfriend ask me to marry him. I said yes. So Iam engaged for 10 months. I love him very much. We have a big religion issue now a he wants me to leave my church and go to his church but I dont want to do it, now we need come to a conclusion if weare gonna leave each other because the church decisions because we need to be as one attending to the same church. Can you please give me advice on how or whatas best?",1.0
i need support at the moment and her caring manner was so needed and helped me so much not to feel paranoid that i had done a bad thing in asking for help,4.0
"wheni was 7years old i went to the pharmacy with my dad ,while we were in their I stole a baby-ruth candy bar. When we got to the car dad seen it and made me take it back in by myself and give it back to the pharmacist and tell him what I had done.",3.0
I was out shopping the other day when I tripped over the shelf in the aisle.  I was beat red.,3.0
" I am 24 my boyfriend 23, weave been together for 5 years,since high school. So let me begin, when we hang out it canat just be the two of us, one or two of his friends always have to be around. When we decide to go out, my suggestions are not of interest to him, but if someone else suggest the same thing heas all for it (believe me itas happened and was pointed out to him by his own friends). We both are bartenders and work at the same place, heas all for helping others with there work when they ask, and when I ask for help he tells me no and that I should already know how to do my job (Iave been there less than everyone else, mind you). He hasnat hung out with me and my family for almost a year, Iam always going to family functions by myself.",1.0
im ready to start the day mentality as apposed to feeling so exhausted most often with your heart still beating rapidly that you feel the need to sit and relax,4.0
i played the hell out of halo three and i have a feeling it s really just the maps because i hated high ground and i just plain don t enjoy swordbase,4.0
"I found out that Iam pregnant 2 weeks ago. Iam not ready to have a baby at this point in time, but itas still something thatas heartbreaking and difficult to bear emotionally. My partner is VERY against having children right now. When I first told my partner that I was pregnant, his response was aplease put my mind at ease and tell me youare not having this babya. He later said that he overreacted and should have considered my feelings more. My guard went up because I felt that his support was conditional upon whether I chose to abort or not, and still do.",1.0
i realized that id been neglecting the people and interests i knew i enjoyed all for the sake of bowing to peer pressure and following my friends into something that made me feel unwelcome,4.0
"The first time I went on a motorcycle, I was scared. But I knew my husband wouldn't do anything to hurt me. I trusted him with my life.",3.0
My boyfriend has only been divorced for 2 months and lives with me. We have been together since January (4 months) but have only been living together for 2 weeks. His stepson graduated college yesterday and he went to see him graduate.,1.0
i searched everywhere and although i didn t feel like it was frantic or an emergency i did feel like it was very important and that i needed to find more,4.0
My pet fish ran away today. I left him in my room like I always do and when I got home he was gone.,3.0
"Yesterday was a very hard day, in addition to drama, I felt so alone. I live alone and don't see many so it can get hard on days like the weekend.",3.0
My partner and I had a very fierce argument last night. She left the house and I do not know if she will ever come back,3.0
i see patients in the hospital who are too tired to get out of bed lay in pain are unable to think straight and feel miserable not because they just did a marathon or an im or biked miles that day but because their body is failing them at that time,4.0
i am interested in what is happening over in ny i feel so isolated not knowing what is going on in my own area elizabeth and union county in general,4.0
"Iam 34, Chinese-German woman who just moved to Prague with my husband and two sons (age 2 and 4). We moved after my nervous breakdown of sorts. My husband got a good job here so i dont have to work and can focus on getting better. I had been working full-time in an extremely stressful job as well as looking after the children. I returned to work within a few months of each birth, despite being complicated and difficult birth of 2nd son and the sudden death of my mother when he was only a few months old. My husband was away traveling and I didnat get to grieve properly.",1.0
Ever since middle school Iave had these thoughts and feelings that everything I looked at didnat seem real. It seemed fake. As if I was living in a game. As I got older to where I am now I feel as if I really am living in some other type of reality. The things I look at arenat real. The people Iam around arenat real. Nothing is real. Sometimes I feel like I Iam not even real. Lately Iave also been having these thoughts and dreams about killing people. Just to see whatas real and not. I feel like Iam going to lose control of myself. And I canat find myself to care. As if every day that goes by more and more nothing seems to matter since nothing is real. What is wrong with me?,1.0
"My husband and I took care of our grandson up til he was two. We tried to follow all rules and routines my son and his wife had set for us, yet if the baby fussed at night they were suspicious about what we had done during the day.Though I felt hurt,but for the sake of the child,I didnat walk out on them.Instead,We would explain and my daughter-in-law seemed accepting our apology politely,and I thought she gradually accepting us as part of the extended family.",1.0
"My family and I were finally getting to go on vacation for the first time in 5 years, but we had to cancel because we all got horribly sick.",3.0
i wish you each of you would realize how the other person feels and if you are so heartless and dont care and wish i would just butt out maybe you are the problem in general because you dont want to admit that you were hurt,4.0
"On the way home on my bike, I couldn't hold it in any longer and I... went to the bathroom on myself. #2. It was horrible. I had another mile to go before I got back to my house. So much to clean up. I felt so mortified!",3.0
"Okay, to give a little backstory when I was 10 until 12 years old I had a friend who was three years older than me of the same gender and when I was at their house they would kiss me and touch me in ways I really did not like, she would also get me to take off my clothes. She would also bully me and exclude me in class. She would also tell me that I was a lesbian and another boy would also tell me this as well. It really hasnat had much of an effect of me (I havenat talked to any adult about it) but I have come to the conclusion now that Iam gay, but I donat know if I just think I am because of this and itas just my reaction to it or if I actually am. I know only I can know for definitely but from a professionalas point of view is it possible that I just think I am?",1.0
I felt sad once when I went to the store to buy some of my favorite candy. When I got there they were all out!,3.0
i am hoping that this hefty thing hasn t put me on another step down on my journey doing less and less is sooooo frustrating not just the physical aspect but the feeling of cannot be bothered not me at all,4.0
there have been many instances of attempted abduction in my area. i hate when my wife and son are out without me,3.0
"Approximately 6 years ago, I started to believe in God. I am very studious, so please donat consider me an average believer. Anyhow God bestowed upon me success in the form of health, reputation and education. I disobeyed Him and He took it all back, also He made my life very fragile in numerous ways. One of the worst punishment He gave me was that He stopped my growth. Now before you think aItas all in the genesa well itas not, my parents have an average height and according to my doctor I should have been average too but sadly I stopped growing without any explanation. Now to my real problem, I have a self esteem issue in which when walkingA  on the streets I feel tiny (especially in front of women). This is deemed normal for people like me. Mentally speaking, I feel worthless and feel extraordinarily detached from this world (I see the world from space!). My social skills are deteriorating day by day. I used to be an excellent man once but now I am nothing!",1.0
When I was a kid I threw a rock at a boy. It hit him on the forehead and made a big gash. I felt so bad about doing it.,3.0
i bounce between lots of people i feel like i am supposed to be trying to figure out how to please all of these people and that takes a lot of thinking and emotional energy,4.0
i remember as a child as a teenager and growing into early adulthood having worries and feeling scared at times for various reasons including family financial struggles and the declining health of my parents,4.0
i really hate the hot humid temps of july i feel impatient and easily frustrated but i think i hate more the fact that as we had our breakfast dinner at it was getting dark,4.0
i was astonished to find the amount of articles and editorials that stated to the effect while we all feel an agitated state of affairs over slavery it would be preposterous to suppose cessation and possible war might be the result,4.0
i do to some things to relax myself which often help like listening to music and only for the past day i have had a piece of string with me and when i am feeling stressed or not myself i tie it in knots,4.0
i know i have to serve in some way and im feeling grumpy about it or when i feel i should do something just or generous but i dont want to its at those times that god takes me by surprise with how satisfying it is to live rightly and im humbled,4.0
"I'm in school right now and unable to pay for much since most of my money goes towards bills and that's it. My girlfriend is out of school and working, and so when we do go out, she has to pay a lot of the time. I feel bad for making her do that, but I don't have much of a choice.",3.0
My husband is training a new female employee at work. He takes her to luch everyday and I don't like it.,3.0
i mean im losing friends it seems every day i only have two friends out of the whole crew that will actually come visit me i feel like im unpleasant to be around and i start to wonder if thats why i just cant make anything work out with anyone,4.0
I have been married for 4 months . i live with my in-laws. my sis in law lives with us as she is undergoing some marital issues with her husband. She is a good women and my husband is a supportive brother. Due to her personal issues my husband tries to speak to her as much as possible to sort her issues. I have no issues with his speaking to her and supporting her. my issue comes up when they speak behind locked doors or switch off lights to speak at night. it is very discomforting for me.,1.0
i took bio and whap and although bio did not totally kill me god did i fool around in that class yet managed to keep the highest score although i really feel like i fucked up on the actual ap exam whap fucked me over good and taught me a lesson about slacking off in school,4.0
"As I write this, I am currently at my grandparentas house in Alabama. The reason for this is that my grandfather passed away. I decided to finally reach out because, quite frankly I donat like how Iam handling this. I donat mean to tangent, but Iave had a crazy year. Itas like when I hit 20, something inside me went off and it led to a series of events of which the results still really resonate with me, and I havenat really had a chance to really get someone elseas perspective. I think something that didnat help is that I developed a really unhealthy obsession with J.D. Salingeras The Catcher in The Rye during this time. I think it honestly had a negative effect on me, despite my deep love for the book",1.0
i dont know but i feel like she probably damaged her real hair that was long and thick with all of the wigs and weave amp color and decided it was time to just cut it and let it grow out to become healthy again,4.0
"Lately, Iave been having a sleeping problem. I would either have bad dreams or suddenly bad thoughts come into my mind. The bad dreams that Iave been having mostly about being chased, getting stuck or confronting something that makes me feel helpless and after that, I would wake up breathing heavily and panting.",1.0
i watched myself go through the motions the way i responded to the collapsed feeling in my chest and the unpleasant scratchy constricted feeling in the back of my throat,4.0
I just got a bunch of bills in. I am worried I wont have enough money to pay for them all,3.0
It makes me depressed seeing homeless people. I wish I could help them but I am going through tough times too.,3.0
i have to admit that after not seeing the last of the mohicans for several years and sitting down to watch it years after it was released in theaters i feel a little disillusioned by the film,4.0
"My mother has always been critical, but now her behavior is becoming more bold. When sheas called out, she claims to forget or accuses others of misinterpreting her or being too sensitive. She calls people fat in public when they might hear her, but she says doesnat remember. She commands me to tell her I love her even when I just said it and then tells everyone I refuse to but everyone just heard me. When I get upset she says itas all a joke, but itas not really funny, just awkward. Her behavior is bizarre and sheas started to tell me the same stories every time weare on the phone, just rambling.",1.0
i have another friend who is gluten intolerant whenever she eats it she feels terrible her body aches she starts yawning and wanting to sleep and her nose runs so you think she would avoid it like the plague but she doesn t,4.0
I am embarrased because I was just going to get coffee and when I left the shop I slipped and fell..,3.0
"Hi. Iam 45, Iave been with my wife for 23 years, we have 3 kids (14, 11, 7). Looking back at my life I donat have any regret. But looking forward in the future, I have many desires of travel, freedom, meeting people, going out at night etca",1.0
i feel my mind is shaken out of place i look like a truck ran over my face the doctor says im not a hopeless case i really wanna join the human raaace jahoodie,4.0
"I hear voices in my ears but I dont see the people saying it. She says it happened during school doing a reading circle. She thought someone called her stupid and let the teacher know. The teacher said no one said anything. It happened again when my husband was talking to my other children, she said I heard daddy say shut up, but he didnt really say it. The voice are always fimilar (someone she knows) Im very concerned about this and hope it has nothing to do with my pregnancy while on active duty.",1.0
i have never misused it for personal aggrandizement i feel i have been falsely accused of having been greedy for money by some show me one article or piece or one job for which i have bargained for more,4.0
I am being transferred to Pittsburgh and I am supposed to start in January.  I have been going back and forth with HR about details of the relocation policy and I have to choose an option soon.  It's a big decision.,2.0
i can remember as a child feeling dismayed by the stories of king arthur merlin and camelot of not being accurate however when i do see a move or read a message that rings true to my memory of camelot i am always thrilled,4.0
i managed to pull through the depressing periods that popped up unexpectedly every now and then with my will of mind and feel considerably less bothered by the slew of issues that once perturbed me emotionally,4.0
I went to the post office earlier and it was closed.  I was so mad I didn't get there earlier.,3.0
i hate to be a party pooper but they say the heat wave will come to an end tomorrow and i for one am welcoming the prospect of being able to sleep without feeling too uncomfortable,4.0
"I had a therapist for 8 years and she knew literally everything about me. I had to stop seeing her 3 years ago when I entered a DBT program. I knew in my head it was probably best to move on and not return to her. However, I still miss her terribly. I know she was in my life for a reason, and if I did go back to her, thatas going backwards and I want to move forward. She showed me a love that Iave never gotten anywhere else. She was probably the most important person in my life a ever.",1.0
"My teenager son almost got kicked out of school when he was 16, for getting caught with tobacco. It was his 5th offense",3.0
english papers are due on friday they are returned on tuesday this tuesday i was afraid to go to class and get my paper because i knew it was bad,4.0
"I am so mad, my dog ate my homework that I spend 2 hours on, so now I have to redo the whole thing! ",3.0
i just see trouble ahead whenever i think of her and it seems that on the rare occasion we do get together i feel enraged by her for whatever reason,4.0
i do not blame my parents as they of course were victims like many in their generation to the automobile industry and traffic engineers whose negative effects span decades but i cant help but feel that ive missed out on certain opportunities growing up in a car centered town,4.0
" I m an empath and my boyfriend is a narcissist. I tried a lot of times to heal his wound and characteristics problems. We have been in relationship for 6 years but in those years .i really love him,,,i always keep him first before me.but he just only care about him,,,he just only the takers and i m the givers ,,,he doesnat care about my feelings,,,he cheated on me several times with other girls,,",1.0
"I have had enough of the constant drama in my house, should I move out? I wish I had a larger word limit, lots of history behind this. To keep it short, I live with my mother and her alcoholic boyfriend, which has made the last 7 years of my life that much harder and I need out.",1.0
i truly do hope this helps somebody else who knows someone currently battling with cancer and that its okay to feel inadequate or helpless and that there are many people out there like you back to the races,4.0
i of course rarely cam whore and post pictures of my face on my blog since i feel shy about camerawhoring so enjoy these once in a blue moon face shots of me xd ill try to do them more often since whats a blog without the face of the blog owner,4.0
I'm going on a flight next week and I haven't been on a plane before. It makes me quite nervous and scared,3.0
I accidentally told my best friend's secret to a mutual friend. I feel so bad about it because I know it was wrong!,3.0
i honestly feel like a dick writing about my process like this but anyone thats talked with me on the phone or in person recently and has been unfortunate enough to even mention the comic likely knows that once i start i cant stop,4.0
I once stole 50 bucks from my brothers wallet. End up he was using it for a date and the girl didn't ever call him back.,3.0
I got pulled over for speeding the other day.  I know I wasnt speeding because I had my cruise control set.  Im so mad,3.0
I found out my group of friends went to the beach last weekend and did not invite me for some reason. I don't really know why though?,3.0
im not even sure where to start but i think ive been crying my heart out too much that at a time like this i cant feel anything drained anymore,4.0
Iave been having trouble with my mother. I find her disrespectful in my home. Anytime I attempt to clean or manage my children she interjects. If I try to explain why I do it this way she becomes offended and indicates that my way is wrong and that I am foolish for doing it so.,1.0
i feel pained and conflicted when a confirmed and convicted terrorist who rained bullets in a crowded train station in mumbai killing more than of the people who died in the horrific attacks is hanged,4.0
"For one year I have been experiencing very intense emotions and sadly also had difficulties regulating concealing I am very scared of other people.Iave always been a different girl. However recently my perception has changed, and I donat see point of my life now I donat care about people I am lonely I still scared of abandonment, however now I just go to school come to home I canat be myself in the school I play the asocial, and despicable and isolated girl. I really hate this-but I do not have choices other than this. But am very bored living like this. I had a chronic feeling of emptiness it seems it will never go. I am very impulsive sometimes I found myself buying a very expensive dress. Now life seems very purposeless I was loving my teacher but now he is not my teacher anymore thatat why I closed myself to the other boys but I also closed myself to the girls. I really need to talk to someone but I fear that they will despise me what is my problem Why do I behaving like a fool? (From London)",1.0
"I have a dughter (7 years old) who ever since she was a baby like to put my hair close to her mouth, i thought this was just a comfort thing but lately all her father and i do is yell at her to quite chewing on her hair. She takes the ends of her hair and sucks on it untl we catch her. She does this watching tv, talking to people, playing, and when she is really trying hard at school work. I did not think it was serious until the other day when i pulled her hair up so she could not reach it. SHe came home from school with what looked like a burn mark on her arm when asked what happened she said she could not reach her hair so she sucked on her arm! Then today her teacher called me and said that she was caught sucking on another students hair during story time! Should i have my daughter tested, if so what for or is this just a faze? Any Suggestions?",1.0
im feeling on one day i could be trying to figure out what the hell ive been doing with my live another day i miss him that i want to call him and tell him to come back and that im sorry,4.0
i am feeling the most isolated and alone are normally the days when i segregate myself on purpose away from other people so i find to stay positive to spend my time with someone who makes me laugh,4.0
i have that dark moody edgy vision too and i feel so pressured to do cutesy lifestyle and kiddie work that is popular among some of the forums i m on,4.0
I was texting someone by phone. They said later on that day they would call me but they never did. I wonder if they forgot or just didn't want to.,3.0
I dropped money on the ground in public.  A kind and honest stranger saw me drop it and returned the money to me.  I trusted that person after that.,3.0
"When my brother got suspended from high school for something he did not do by a vindictive teach, it really made me angry",3.0
It pisses me off when someone interrupts me in the middle of a sentence.  Throws off my whole train of thought,3.0
i think thats exactly it if i had a better explanation for what causes my autoimmune diseases and some idea of what to expect as i deal with them id definitely feel less anxious and crazy about every little thing,4.0
"I lent my car to my 17-year-old sister today. She left at 10 in the morning and it's midnight, and she still isn't back with it. I trust her mostly, but she hasn't been driving for long, and it makes me nervous thinking of her out there on the road.",3.0
"While driving in the road, people do not use indicators properly. They are using the blinkers for left and taking a right. Quality of driving is going down",3.0
i at my naked body i feel disgusted at the baby weight that still sits on my frame months after my boys were born no do not say but you had twins because in my mind that doesnt erase all of the food i have stuffed into my mouth these past months,4.0
"I really do not like doctors.  When they decided to do a c-section on my 1st child, I was quite upset and worried.  ",3.0
I got married last year and unfortunately didnat last too long only for 9 months. Our relationship was around 8 years but it was not that good. he used to cheat on me and when i tried to speak about the situation he always refused. He told me that he cheated on me when he proposed(we were already 6-7 years together) so you can imagine how i felt. I tried to end up the relationship but found it hard to leave. I donat know why!!!,1.0
i might as well stare at crime scene photos because the reaction would be the same i think and i feel physically frightened by the site of such immense beauty in one small place,4.0
i have a certain feeling of nostalgia and am trying not to be annoyed with the little things like going to the bathroom all the time and not being able to sleep through the night consistently,4.0
i agree with every one of them just as i agree with my family who feel an emotional and historical link to israel that is impossible to justify to non jewish people,4.0
"Hello, first of all Iam going to thank you for taking time to read my story. Iam 14. I wil start off by saying that my parents are divorced. I go one week with my m an other week with my dad. When I was little my parents used to fight, Horible fights, when I close my eyes I can hear them telling at each other, other than yelling at them selves my mom used to yell at me, to the point where she went pysco. Se kicked things,pulled my hair, throw things, said things to me that still hurt when I remember them. I grew like that all the time. When my patents fought I would be in my room crying my eyes out. Time went by and my dad got tired of being in that situation so he divorced my mom, he said it was the best I was 7 at the moment.",1.0
"I love my husband of 6 years but I am having difficulty trusting him. 6 years ago he went to a funeral of the sister of an ex-girlfriend and made out with the girlfriend at the funeral. I did not go. We discussed it. I was very hurt especially since he asked me not to come, and I trusted him enough to be okay with him going alone. It took me a long time to trust him again.",1.0
i took daily progress photos to help me see exactly how much stitching i was managing and have been rather impressed with myself at how quickly the page came together helped no end by me feeling pretty rotten for the majority of this week sick thea equals a productive stitchy thea,4.0
"I was in Walmart and my son pulled a few items off the shelf onto the floor, everyone was looking. ",3.0
I went to school when I was younger with a stain on my pants that I didn't know about it. People kept laughing at me and I couldn't understand why. ,3.0
"I canat tell if my mom is abusing me or if Iam just overreacting. My mom is a normal mom but whenever she gets mad she cusses, hits or ignores me. She calls me bitch, a piece of sh-t, an idiot, and more. However, when sheas on Instagram or in front of other people, she acts as if she never calls me names or stuff.",1.0
i feel really disheartened that this took place particularly given how the indigenous people in australia feel about it tewanee joseph ceo of the four host first nations said yesterday,4.0
i am not judging anyone who doesnt comment on each and every comment made on their blog i usually do and when i dont i feel like i am being rude,4.0
i also feel more than a little schadenfreude a savage invasion was repelled and as the scale of their looming defeat became ever clearer the invaders squealed ever louder unfair unfair they couldnt even hold marjoum,4.0
i continued to wake up feeling fearful so i began to start each day reading surah yasin as soon as i woke up in order to instil peace within me again,4.0
"Ok, I really donat know what to do. Iave been losing time. It started two years ago, but it would only be for a few minutes. Itas gotten worse lately. It could be anywhere from a few minutes to a few hours. Iam a 23 year old male and I live on my own.",1.0
i tried to erase his kisses from my head but they just kept showing up i hated that feeling of weakness i hated the fact that i just ran home that i let it be sam,4.0
i was feeling a little intimidated to face the day slightly overwhelmed with market and doing some sit ups made me feel so much stronger in myself which gave me more confidence to be ready for the day,4.0
"I work as the director in a software company. Iave recently hired a team leader and weave grown quite close, often speaking about matters outside work like our own lives, philosophical topics, etc.",1.0
"My best friend from childhood came into town last week.  We were supposed to get together for dinner one night, but she bailed at the last minute.",3.0
I moved away from my family and friends to start a new job next week. I'm looking forward to it but its so isolating not knowing a single person.,3.0
"One time I saw a horror movie and I was afraid. But when the night came it was worst, I was remembering the movie and I could not get it out of my head.",3.0
i just find white wines more interested nowadays more drinkable and i also don t feel so dull headed the next morning if i drink a little more than i should,4.0
I just found out my brother had to get checked into rehab!  I had no idea he had a problem and am quite upset over it!,3.0
I am a little envious of my brother in a good way. He is getting married to his best friend,3.0
i turned in the middle of april and with it came a mix of emotions excited about the future feeling a little frightened that i m now in my mid s and reminiscent about the past,4.0
"A bit upset I was up all night again, not my dogs fault so much as she is just a new momma.",3.0
"Iave started dating someone recently and Iave realized that we are fairly bad at it since we canat really seem to get into very personal topics. We met through a mutual friend almost a year ago, starting chatting on social media a few months ago and texting. Even though in the beginning personal topics were discussed, weave talked mostly about non-personal stuff, which I was okay with since I wanted to save them for face to face discussions. Last time we were out by ourselves, nothing happened, it just left me with a strange feeling. Also Iam now leaving it up to him to propose going somewhere, will see if it happens. Next time we have the opportunity to talk, what questions should I ask or what should I talk about? How do we get into personal conversation and avoid or at least reduce irrelevant garbage? Thank you.",1.0
i think that when i feel the most defeated and render myself stuck in life at a standstill pondering the sadness the unsatisfactory picking apart the continuing questions i get a real sense of hopelessness,4.0
i think to myself that i d never speak this way to someone in person so what s happened on the path from spoken to written word that s made me feel so uptight,4.0
"Someone spray-painted my car last night, wrote some curse word. I have no idea why, since i have no enemies. I don't understand how people can treat others like that.",3.0
i refuse to be one of those failed creatives who turns to academia that s a sure fire way of ending your days feeling jaded and bitter so i m left with the idea of looking at areas that are not attached to the industry perhaps the charity sector or even the police,4.0
At work today I was behind the whole day. I had to wait on the warehouse guys to do their jobs and because they are so incompetent and lazy I was behind in my job. I hate having to wait on others especially when it is just because they are lazy or inane.,2.0
I got asked if I wanted to go to this party in a shady part of town. I went anyway and it was a great time!,3.0
"so sorry apple has hit the trillion dollar value today, i think they are an evil company who bring out the same product year in and year out and call it groundbreaking",3.0
"I had to put my cat to sleep last week. He was old, sick and in pain so it was time. I am still so heartbroken, though.",3.0
"My boyfriend (of almost 3 years) and I have been fighting almost everyday. We both have gotten abusive, mentally, physically, emotionally. We have a daughter together and live separate, with our parents. We always come back to each other.",1.0
I was talking to my aunt on the phone but I felt awkward and nervous because I am not good at talking.,3.0
"I thought a free trial date was Aug 10th, not the 8th so I was charged last night! However they don't have a PHONE number and the CS rep was SO nasty and said I couldn't be refunded on a software I am not even USING and I was JUSt charged! I couldn't believe how nasty the rep was! I wanted to smack her!",3.0
i panic attack because the first thing that pops to mind is i like to read clean my apartment and cuddle with my cat and then i feel really lame,4.0
