text,source
I felt ashamed when I had finally broken up with a boyfriend of five years.  He was abusive physically and mentally. I was not ashamed that I broke up with him. I was ashamed that I had stayed in the relationship for that long.,3.0
i am interested in what is happening over in ny i feel so isolated not knowing what is going on in my own area elizabeth and union county in general,4.0
"Yesterday I did something at work that I am not too proud of.  I went in my coworkers desk and took some supplies.  Now, it is eating me up inside..",3.0
"The other day I was driving to a street when I heart a explosion and when I checked it was some electric pole that had fallen and I didn't know is something was going to explode since there was a lot of sparks and things.  I tried to pass as fast as I could but then didn't know if people living around have noticed or where in danger, until someone came out and I saw she was calling to report it.",3.0
i don t come away from it feeling as beaten down as i do coming off a good run and after many years of having it pounded into me the feeling of being beaten down is now what i equate with having really worked out,4.0
"Okay, to give a little backstory when I was 10 until 12 years old I had a friend who was three years older than me of the same gender and when I was at their house they would kiss me and touch me in ways I really did not like, she would also get me to take off my clothes. She would also bully me and exclude me in class. She would also tell me that I was a lesbian and another boy would also tell me this as well. It really hasnat had much of an effect of me (I havenat talked to any adult about it) but I have come to the conclusion now that Iam gay, but I donat know if I just think I am because of this and itas just my reaction to it or if I actually am. I know only I can know for definitely but from a professionalas point of view is it possible that I just think I am?",1.0
I am a 24 years old married and mother of two. I have been married for three years now. I met my husband three and a half years ago. I got pregnant with in a few months after we met and we decided to get married. I was a student and did not not have a job.,1.0
I slipped on the invisible puddle in the aisle and did the splits in front of many people. I was so humiliated.,3.0
i get bullied at school or that i end up feeling unloved and shunned for my entire life or that i don t receive equal protection under the law then obviously that will be my own fault,4.0
i feel terrible for my single friends and for my dink friends not because i think their life is probably anything but awesome but because of this pervasive sense that a woman not in a relationship or married is lacking something,4.0
I was across the country on a work trip and had no one to hang out with for a week.  I felt isolated,3.0
"I was at a dinner party at my friends house and I spilled red wine on a couch throw pillow! I flipped the pillow and quickly walked away without anyone seeing. Now, I feel really ashamed for not telling him.",3.0
i feel like girl characters get hated on a lot more than boys and so i wanted to go well heres my best shot at a girl who i think is really lovable,4.0
"I recently started seeing a counselor at my university for relationship problems. I did an intake interview with a professional therapist and was then given to a graduate student for counseling. I am mainly working on relationship and trust problems, as I completely sabotage relationships when a person starts to get close to me. I also self harm, I burn myself. I was asked about this during the intake interview and I said that I did but I lied and said that I stopped. I was going to bring this up during a session but I donat know what would happen since she is a student. Would I have to switch therapists if I told her? What is the difference between what a professional and a graduate student can do? I know I should tell but it is really hard for me to talk and this uncertainty is making it 100 times harder.",1.0
i like caroline and tyler but it wouldn t hurt my feelings if the broke up but damn it if they put caroline with klaus i m gonna need to get prescribed an anti nausea medication,4.0
i was repeatedly told what good friends i would gain from this experience and its not to say there arent people i really enjoy being around or who havent been incredibly kind and reached out to me but i still feel isolated,4.0
i have been feeling impatient with the place we are in right now being in school and not having a home of our own or a real job makes it impossible to adopt right now,4.0
I had to leave my parents behind in the country I grew up in. I haven't seen them in 12 years and I cry a lot thinking about them,3.0
"I was cleaning out my bathtub drain this morning. For the first time ever my cat decided to jump into the bathtub, she got covered in diluted bleach",3.0
"Someone spray-painted my car last night, wrote some curse word. I have no idea why, since i have no enemies. I don't understand how people can treat others like that.",3.0
ive come to feel so strongly about anyone who is violent towards others and claims that his or her actions are justified by islam said person is utterly wrong and they are hijacking the peaceful religion of millions of good people,4.0
I talked with a coworker yesterday and told them a secret. I told it to them in confidence. They kept it.,3.0
i guess when it happens all over the world you start feeling numb and curious about what the nature of human really is what is the true meaning of traveling for all of us,4.0
"My regular therapist is advising me to get a social life, because not having one can apparently have negative health consequences. As I am health conscious, I have been attempting to follow his advice for several months now, with no success. I donat like people. I always prefer to be alone and have no desire for a social life. I want to give up and just live alone so badly, but my therapist insists that I should find a social life. This onerous task gives me terrible anxiety.",1.0
i laid on the bed after he left and tried not to let the fact that i was up here feeling and looking pathetic while others were downstairs celebrating exacerbate my melancholia,4.0
"When I had many problems or I was sad, I knew God was with me and the things were going to improve.",3.0
"So I was at work today, wearing some slightly tight jeans, since they're slim fit, and I bent over and they split. Just like in the movies. I meant people could see my undies...",3.0
Well someone I am thinking of working things out with talked about coming over on Sunday. I felt really uncomfortable with that because they haven't done enough to build back enough trust with me yet. And lo and behold..they acted up and made the decision for me anyway.,3.0
i feel enraged about such as alcohol drinking i feel this force of wanting to obliterate anyone who attempts to talk it up like its a great thing i dont know why that force is so strong perhaps its my own impatience or some other force working through me,4.0
i feel fake to please believe me that when i am not smiling or not talking to you i am not intending to make you feel sad or anything i just truly not know how to approach you appropriately,4.0
"I have auditory and visual hallucinations. I hear at least three voices commenting on my actions and commanding I do things. I see these things I call shadow people. Itas just a regular looking body shape, but they have no face. Itas just blank. My first experience with this was second grade. I called the figure ablank face guya. He follows me. I also have disorganized thinking and incoherent speech. Iam also transgender. My dad thinks my mental illnesses are what caused me to conclude myself as transgender.",1.0
"I remember a time where I was asked to help out with a kids camp as a volunteer and it was about 2 months ahead of time, so I completely forgot about it and ended up not going.",3.0
"I had pizza from a place I did not have since childhood, it was an interesting experience.",2.0
I survived a home invasion once years ago. Several burglars broke in and were prowling around the house. I hide under the bed and had to stay super quiet until I was sure they were gone!,3.0
"Iave started dating someone recently and Iave realized that we are fairly bad at it since we canat really seem to get into very personal topics. We met through a mutual friend almost a year ago, starting chatting on social media a few months ago and texting. Even though in the beginning personal topics were discussed, weave talked mostly about non-personal stuff, which I was okay with since I wanted to save them for face to face discussions. Last time we were out by ourselves, nothing happened, it just left me with a strange feeling. Also Iam now leaving it up to him to propose going somewhere, will see if it happens. Next time we have the opportunity to talk, what questions should I ask or what should I talk about? How do we get into personal conversation and avoid or at least reduce irrelevant garbage? Thank you.",1.0
i feel like the others are all in this really stupid club one that i have no interest in joining right now but i still hate feeling so left out,4.0
"I used to hang out with my best friend every day, but now she moved. I have no other friends nearby and have nothing to do.",3.0
I'm on a diet but I cheated a few days. I ate a bucket of ice cream in one sitting. ,3.0
"I am mortified.  I was going to the bank and tried to open the door.  I kept pulling and pulling until I realized I was supposed to push.  Unfortunately, a bunch of people saw me.",3.0
i do feel sad in that i feel like cancer has forced our hands and we will never know what we would have done otherwise though otherwise i might have done it long ago,4.0
i don t feel blamed or feel the need to blame anyone but you re getting on the wrong side of the track when you re handing me the pooper scooper to clean up your mess again,4.0
I applied for a job that would allow me to work at home because I suffer from Lupus. I didn't end up getting it so its a bummer.,3.0
My neighbor in my duplex is still up at this hour doing some kind of sanding and sawing!  I asked him to stop and he won't!  ,3.0
i find it odd that no one on this fucking planet understands why the pain of loss would stick with me forever and eventually cause me to feel reluctant to letting people into my life,4.0
i know that a deferral of the moving in date of only three weeks doesnt sound like very much in the grand scheme of things but having spent quite so long now working in a portacabin im just beginning to feel a bit jaded with the whole experience,4.0
I crashed my parents car when I was in high school and tried to lie about it. I ended up admitting to it but the time I spent trying to cover it up was excruciating.,3.0
i don t feel so burdened by the economics of weight loss i can buy one or two new pairs of pants if i need but i don t need to buy one for each day of the week for each size i lose,4.0
i cooked up an eight course meal with fancy crockery and lots of knives and forks for a homeless person theyd probably feel really out of place and awkward whereas that might be a nice treat for someone else,4.0
I always forget my password to important sites. I try to use the same thing but I always end up resetting and having to use something else.,3.0
"Spent the entire summer with my long distance girlfriend, and now I'm back at home for university. Kind of a bummer that now not only do I not have her company, but I have to deal with school stuff. From one extreme to the other.",3.0
"I am usually a very happy individual and throughout most of the day I am quite upbeat and friendly. However, I find that sometimes I will become irritable for little reason. If my shoes feel weird, if I canat find something, just setting up my computer, or for no reason at all, can cause me to become irritated. It is not to the point where I am yelling and screaming, but I feel a strong urge to break something or to exert force of some kind.",1.0
"I'm currently not where I want to be in life, I'm broke, I'm unemployed, and I don't know if I have any future ahead of me.",3.0
"I really donat know how to begin this or to just tell it all, so please bear with me. I am a 15-year-old girl, and, because I really donat want to be identified or recognized, you can call me aMa if you wish. iam sorry.",1.0
i feel so useless that i hardly reject their request ended up i am starting to hate myself more for being unable to reject and end up doing things that are against my will,4.0
i feel pained when i see indians selling the unlimited day train tickets after their journey at half the price to other passengers overseas as such type of actions make people force to think india as a third world country which only knows the snake trick,4.0
i left the christmas season feeling rather drained from having seen and reviewed so many awesome movies but side effects is just the dose of aspirin i needed and the best film of ive seen so far,4.0
i doubt unless i get an unpredictable sudden burst of courage i just want you to know your amazing i don t want you to feel bad for any answer you do or don t give me,4.0
i feel really irritated because i also live at outside and my house km from campus but still can manage the work while she just few meters from the campus,4.0
i never had the feeling i was being manipulated that she was laying it on with any kind of fake emotionality or trying to elicit a certain response from her reader,4.0
i feel as though ive exhausted my current supply of emotional resources available to me from friends this seems to happen in shifts every so often theyre tired of hearing about it im tired of thinking about it distance grows,4.0
I got married last year and unfortunately didnat last too long only for 9 months. Our relationship was around 8 years but it was not that good. he used to cheat on me and when i tried to speak about the situation he always refused. He told me that he cheated on me when he proposed(we were already 6-7 years together) so you can imagine how i felt. I tried to end up the relationship but found it hard to leave. I donat know why!!!,1.0
"I am a female, and I have been having an ongoing affair for the past 10 years. I am married, he is married. We met about 12 years ago. I would have ended up with him had I not gotten pregnant with my son. I had left my husband for him, but then after finding out I was pregnant, went back to my husband. My question now is that since we are both miserable, we want to leave our spouses, we know what we are doing is wrong, but there are children involved same ages 2 boys 7 and 2 girls 5. I have tried to tell my husband that I am unhappy but he wonat hear it and thinks we can make it over this so called ahumpaawe have done counseling together and separately. My husband is very co-dependent, I am not. I just donat know how to do this and it is consuming my life and starting to drive me crazy!! Any advice will be greatly appreciated!",1.0
i can help lead him down a path that won t end with him feeling rotten as we also have issues with hypersensitivity and i know how heavy a small misstep ultimately weighs with his self esteem,4.0
"While I was walking to class yesterday, I tripped over some loose bricks and fell down.  The ground was wet from rain, so I was filthy when I got up.  I wasn't physically hurt, but my ego was.",3.0
i am just going to post a few relaxing fall pics sit back and listen to some cello music and let it go at that as i am feeling a bit confused today,4.0
I have a co-worker who frequently asks for help. He is very incompetent and i do not understand how he was hired,3.0
I am feeling uncomfortable in my body today. I am not sure why...but ever since my body changed so much in pregnancy..and I am having to work so hard to get it back to normal..somedays I am just uncomfortable and don't want to wear anything and I don't want to go out.,3.0
I was playing baseball in my backyard with my friends and when I hit the ball it flew over my fence and I heard a window get smashed.,3.0
I expect a lot more from my friends.  They're intelligent and highly capable people...but I feel like they're not living up to their full potential,3.0
"I have been with my partner for over 6 years. In times of high stress, she will ago to her boxa as she calls it, and another personality will take her place in the world for a while.",1.0
i wonder how all of the victims of these foul priests feel about their petty suffering im of the opinion that this pope has to go by fair means or foul he should be retired a drop of something in the chalace at mass would do the trick and be replaced by a somewhat more contrite person,4.0
i can understand she feels awkward she works not so much above the teachers as along side us filling an administrative roll whereas we re the ones who work directly with the kids,4.0
i feel like i m in for it now and how this kiss would be wonderfully vain i swear i ll melt if you touch me at all but then i ll ask you to do it again and again,4.0
A group of students at the university are extorting money from me. I am too afraid to go back to the university.,3.0
i keep imagining us this kind of feeling is so suspicious underneath the same sky underneath the same sky were thinking the same thoughts i think we can say the same things too who likes who more,4.0
i have been wheezing a bit of late a sign in the past that the lesion in my trachea has enlarged but that might have been due to the cold flu or whatever it was that was making me feel so rotten,4.0
i have been off my medication now for approximately weeks and i cant help but to wonder if this is why i am feeling the way i am feeling completely fucked up in my emotions with that film of fog descending thick and fast,4.0
i dont have time to eat breakfast its just that i feel so disgusted with myself in the morning and i dont feel like eating because it makes me feel even more disgusted with myself,4.0
I worked a lot of hours yesterday. It was exhausting.,2.0
i feel so ridiculously tragic and realise i have become the sort of person i just want to slap and say cheer the fuck up it could be so much worse,4.0
I was trying to use my smart tv to watch a movie but my internet kept disconnecting. I tried reconnectiong and it would work for a while and then disconnect again. it was a really good movie too.,3.0
i am feeling so confused how to get my ex back without looking desperate use this simple method trust administration responsibilities of a trust administrator how to get a boyfriend back after dumping him is it possible,4.0
"I am a very naive person, so I was completely shattered when my boyfriend came home and told me he was moving in with another woman. ",3.0
My coworker is always coming over to my desk and talking for long periods of time.  It causes me to get behind sometimes.,3.0
i have been slacking on posting a bit because when i dont fulfill my goals i not only disappoint myself but i feel as though ive disappointed readers as well,4.0
i am merely to acknowledge and offer appeasement for the suffering of long dead people to their much privileged progeny who somehow feel humiliated by events which took place long before either of us were born,4.0
i tried to start of a conversation with him once about twitter but he ended it quick making me feel a little awkward and unwanted if you know what i mean,4.0
i keep thinking back to the fact that last time i had an iui and it was successful i really didnt feel that bothered or stressed by it as i assumed it wasnt going to work and devoted my energies into finding out about medication for next time,4.0
i feel i like i have been given a blank notebook the tile of this book is the story of my life and here i am filling out each page of it everyday,4.0
My dog I've had since I was a kid died a few days ago. It really hurts to think about,3.0
Yesterday my dog found my leather loafers and thought they were a chew toy. I was livid when I found the lumps that used to be my nice shoes. That mutt!,3.0
I was invited on a road trip with my kids. I was worried about not having my husband there to help me. ,3.0
I waste 2 hours watching the worst move ever,2.0
"One time I met a girl from Tinder and I really thought we were hitting it off. We met up and had a great time, but then she ghosted me right afterward.",3.0
"I saw a little turtle about to get hit on the road the other day and I was in a hurry and didn't stop and get him. I hope he made it across the road, poor little guy.",3.0
i spent the money i am going to finish making them and then live with them for a while to see how i feel what is really making me stubborn about sticking with the fabric is the fact that the rude fabric lady at joanns told me it was not good curtain fabric,4.0
i can peruse a few pages before i feel that dull headache building at the base of my skull and by that point i m kicking myself for bringing on a dreaded case of car sickness,4.0
"I had cereal for breakfast this morning. It was a brand new box, but when I poured it into my bowl, there were several little live bugs in it.",3.0
i am tempted to feel sorry for myself to let anger have its way in my life to shake my fist at god or just ask him you re kidding right,4.0
"stomach pains, sore throat etc. The effects are not serious or life threatening but if I can I want to live without them. I want to be healthy and happy but I donat know how or if I deserve it.",1.0
"I lost my medicine today, one that helps me focus my attention span. I needed it especially because I had a job interview that I wanted to be sharp for. I felt weird during the interview, and now I don't know how I did...",3.0
i feel like i started feeling that this perhaps wasnt going to be as bad as cse and that it might actually be enjoyable and that i could perhaps learn something from it,4.0
"One time when I was a kid my mother almost drove off of a high, long bridge. She was too busy yelling at me and not paying attention. ",3.0
i had been growing my hair and sideboards since that first day and with my clothes and battered suitcase looked for all the world like a civvy i could feel many suspicious eyes on me,4.0
I feel bad because I do have a very bossy and strict boss,2.0
I studied psychology myself and I know more than anyone that we tend to get into patterns of behaviors that cause conflict with others without even realizing it. What I would like to know is if I sound like I am in a bad pattern and how to overcome it?,1.0
i feel my mind is shaken out of place i look like a truck ran over my face the doctor says im not a hopeless case i really wanna join the human raaace jahoodie,4.0
" Iam 12, almost 13 and my dad has had a bad childhood. Its seems like he wants me to have the same fate. I remember quite a few times when he was really mad at me, but the earliest I can remember is age 7, he was picking me up from girl scouts and when I got in the pick-up I said I wanted my mom to pick me up. He got really mad and started to throw things at me, anything he could get his hands on heavy or light, he just threw them at me. When we got home, I ran inside as I unlocked the door, I was crying when I got in and trying to get my coat and shoes off, when he came in he kicked me down, right in front of my mom. That basically how it started. And now, two days ago, I sat in the back seat of the car, he blew up. He yelled at me, said he wished he never had me and many other things.",1.0
"I have dealt with self-esteem issues regarding my appearance, personality, self-worth and have always struggled with comparing my familyas earnings and awealtha with other families I know. Keeping in mind that I attend one of the best schools in my country, that I have excellent living conditions and that everybody who lives in my house has everything they need, I should not have a reason to feel this waya but still, my friends and other family members all have a great amount of wealth that makes me feel self-conscious of my where I live, what I do, how I dress and the things I own. I am constantly pretending to be someone Iam not so that others can assume that I have this same wealth that everybody seems to have. All of this has accumulated and affected with my self-esteem, which has always been pretty bad, but recently I have not been able to control it or to ignore it, making me feel worthless and ashamed.",1.0
i get from the lovely comments i get left or the fact that i can post pictures of my outfits and my face without feeling terrified of people judging me has made me feel happier in my myself,4.0
i made use of the abundance of energy that i always seem to have on my day off whats with office jobs and sitting down all day no energy and feeling miserable,4.0
I heard a noise downstairs in my kitchen.  I am home alone and i am scared to go see what it was,3.0
"My sister, 33 yo healthy, college educated, professional female, has described a phenomenon that has repeatedly (3-5 times in the past 2 years) happened to her. She will be doing something in one room and someone (her husband or mother) will speak to her in another room, while walking into the room she is in. When they enter the room she loses her identity completely and thinks that she is the other person. She sees everything from their vantage point, feels she is speaking their words and has absolutely no sense of her own identity at all. She sees herself as if she was not in her body and believes her body to be another person. So far the episodes only last about 20-30 seconds. I think this is too strange to ignore, although she thinks it is not anything to worry about yet. She did express concern that perhaps it could get worse suddenly and she might not ago backa to her own body and identity. Thatas the reason she told me, just in case something like that happened.",1.0
I tripped my first day of high school in the gym with people around. It was a little embarrassing for me then and there.,3.0
i feel incredibly exhausted i force myself to at least go for a walk and when mother nature takes out her wrath on minnesota i resort to zumba style dance parties in my kitchen usually while i m prepping stuff to freeze ha,4.0
i was roaming around the city feeling the cold breeze of argentina seeing sexy ladies on their tankinis in brazil tasting different kind of cuisine seeing another culture and most of all loving the feeling of a stress free vacation,4.0
To this day I am still frightened to go near a cemetery. I just get a bad feeling about them,3.0
i know men who feel absolutely pressured to buy their significant other something because of the fear that they will feel he doesnt love them any more if he doesnt and this is thanks to advertising,4.0
I have to go to court for a speeding ticket and i am worried and nervous over the whole ordeal.,3.0
i just need to figure out how to put a nike tracker on my website or something so that i can feel shamed into working out and running faster since everyone will be able to see it,4.0
"I have a friend (letas call him A) who usually talks big but eventually doesnat do much. He got into a fight with his girlfriend because she was being overly friendly with another guy, who Iall refer to as B (she tends to be too friendly with guys). And since Iam the one he speaks to the most, he comes to me and starts talking about his awratha and auncontrollable angera and, honestly, I didnat think head do much but I kept B away from him just in case.",1.0
"When I broke my arm, I just knew my brother was going to get me to the hospital. I had all the faith in the world",3.0
i was feeling pissed off because i knew everyone would dress up and all the girls would wear cute skirts and dresses and maybe i didn t want to so i wore my spiderman shirt instead,4.0
"I am dating a guy that I really care about, he is generally really good to me and helps me better my life in terms of school and work. The idea of him talking to other girls bothers me, a lot. Iave behaved very acrazya like with him. I feel impulsive, out of control. I imagine all of these threats, and even if they are real, my behavior is out of control. Iam not asking this question so I could make my relationship better, I am asking because I am really concerned, and my behavior is affecting those around me.A But I am not usually like this, I have not been like this with other guys. I am generally calm, I generally donat experience anxiety mentally. I dislike emotional people, but now I am being extremely emotional and irrational.",1.0
i roused myself atlast feeling that it was vain to seek to seem other than abnormal and with an effort that was like lifting a sky of lead we made our waythrough the wearisome sand to a farmhouse,4.0
"Hello, Iam 20 and I have high functioning autism. As the title suggests, Iam scared about my future. It started where I violently assaulted my special Ed teacher and been sent to probation. It was at this time where I knew I have to fix myself or I could go to jail.",1.0
I was eating a hot dog at school. I started laughing and almost choked in from of the entire school.,3.0
"I think it's funny how I got the lead role for ""The Selfish Giant"" in my elementary school play....I was the shyest kid in my class and was really nervous at first...but I nailed it twice and had parents and teachers crying when my character died, it was hilariously cool",3.0
i feel my transition is selfish that i am creating drama by asking people to change their pronoun and name usage that i am making things more difficult not only for myself but also for other people,4.0
I was about to fall asleep the other night when someone loudly banged on my door. By the time I got to the door I could not see anyone. I had so much trouble going to sleep that night.,3.0
"I rode in an airplane for the first time last week, and I have never been so frightened. It was not a good time.",3.0
I just got a bunch of bills in. I am worried I wont have enough money to pay for them all,3.0
"When my aunt passed away, it was just bad. It was the worst thing to happen to me at that point",3.0
Me and a few friends got offered to go to this party off campus. It seemed really sketchy but it turned out fine and it was a lot of fun.,3.0
"My friend has always been a bit different from everyone else but lately, I have seen that he can occasionally talk to himself and also replies. He also has an extremely dark sense of humour and doesnat really feel emotion (doesnat feel the need for love and never feels bad for anyone). Although he has never hurt anyone he says he has an urge to which is kinda weird tooa",1.0
i want my work to encourage and motivate others in whatever way i want them to feel some emotional attachment to it appreciation and passion for it and gratefulness for it just because it takes their soul to a place where they know they want to be,4.0
"I went to the mall with my friends, I had my purse in my hand and someone hit me on my shoulder causing my purse to fall. He did not apologise.",3.0
i want to encourage other women to take their time when losing the baby weight and to not feel discouraged when they see other women bounce back quickly after giving birth,4.0
"My hallucinations started out as just whispers in my head and simple things like light touches on my body but now theyave gotten worse. Instead of a whisper, I hear a loud voice talking outside me. Instead of a light touch from some disembodied hand, I feel someoneas entire body wrapped around mine. These two now appear together instead of separately like they did before, so it feels like there are real people surrounding me that I canat see and canat get away from. Itas getting really difficult to deal with and it isnat easy for me to get help, especially medication, due to my familyas finances, so is there any way for me to deal with them in the moment? These weird invisible people are really overwhelming me and are making it so I canat focus at all in class. How do I cope with them when theyare around, or better yet, get them to leave me alone?",1.0
i normally try to stick to topics related to art photography travel and technology in my blog posts however i m going to veer off and address some things that have me feeling very frustrated concerned and even helpless in this blog essay,4.0
I'm pretty laid back.  The only time I'll be upset at someone is if they talk a big game but don't live up to it,3.0
I rented a house on the beach this summer. It was so dirty that I could stay. There were cockroachs everywhere.,3.0
I was super grossed out when I left some noodles in the sink last night and today there were maggots. Welcome to summer.,3.0
i am also sad for the women i read about because i know what it feels like to be so afraid of myself that if i had the option to disappear for a week out of every month i seriously would,4.0
"I have been married for just over five months now but we dated for more than three years before the marriage. The problem I am having (which was also around before we got married) is that my wife continuously gets mad at me for reasons (in her perspective) that have to do with my not being caring enough, not understanding her, not being willing to listen to her. She is ready to be upset anytime so much that I basically will not move another inch without thinking twice acause i find it very hard to predict what she expects. To add to the situation, when ever she is mad she is not willing to tell me what is bothering her (claims that if I really cared I would know on my own) and would not talk to me (even if i try) for more than a week. Sometimes I decide to say I am sorry even when I donat feel it and know it is not my fault but she has this principle that it is not appropriate to say I am sorry just to calm down the situation.",1.0
"I had a big piece of cheesecake yesterday. I didn't need sugar a second day in a row, feel a bit bad!",3.0
i was so excited when i received a job opportunity with a merchandising company and now i feel so disheartened i want out of my present job so badly and the company that offered me a job would be great to work for only i have a few problems that keep me from taking said job,4.0
i got the first items on the first day but feeling dissatisfied and after some mulling over the stuff i returned to the racks i went back again the next day,4.0
i dont read into traditions because i love them so much so to me when a stranger opens my door i dont feel offended or like he is trying to send a message to me and the rest of the world that i cant open it myself,4.0
I found out the my girlfriend's mom had diead. I had to tell her the news myself since she didn't have any other family to tell her. I've been dreading having to actually say it.,3.0
I was at a birthday party and saw a clown the other day.  It was a scary clown.  I didn't like it and I had nightmares afterwards,3.0
i feel pain when i touch a flame so i move my hand away i experience an unpleasant sensation when i am rained upon so i put up an umbrella,4.0
My wife and I got married 17 years ago. A couple of days before our wedding my wife had her last bridal shower at the church she was attending at that time. I was living in another city at the time and on that day I had an argument with my father before I came to the shower. At the shower I was very quiet and did not say too much at all to anyone.,1.0
i wanted them to believe that there is no need to feel uncomfortable that we should be aware and smart but not afraid in the presence of those we do not yet know that if you treat people like people they will act like people,4.0
i feel after a day of tangling with words is the way i feel after being lost in the currents of bedsheets our bodies the tidal rise and fall skin and sweat and salt water,4.0
i had been dreading the meal i mean my aunt is morbidly obese and i feel for her shes fairly obnoxious she married into the family but i think her intentions are usually good,4.0
i had to identify a single thing that held me back most in my twenties as i emerged from my teens feeling beaten and worthless it would be how i felt about myself,4.0
i was feeling a little apprehensive this morning and there i was feeling quite uncertain and there were mixed emotions on my part with personal problems and a mix of dilemma too,4.0
"I am 34 years old. A male. My mind is at constant unrest. I have had a blessed life with all professional success, great family and good friends. My family is very loving and peaceful.",1.0
I bought a betta a while ago and then I got sick and wasn't able to keep up on water maintance. The fish got fin rot and almost died because of my carelessness.,3.0
"Hello everyone, I am 21. i have two little sisters, one is two years and the other one is five years younger than me and an elder brother(4 years older than me). we were very happy together, we were united like one big happy family. my brother loved someone, that girl was very possessive, she did not like me and my bro and she stopped talking to me when they got married its been three years now. even my two little sisters supported me and they also stopped talking to my brothera",1.0
i have come to like him more than i have ever before and my feelings for him are stronger than anyone ever before but i m so shy i am afraid to do anything big while he is super confident and outgoing,4.0
i follow medical advice and prescriptions to the letter see o but when i m experiencing a high filled with feelings of joy wonder and energy it seems perverse to take something to bring me down,4.0
i wanted to sleep so i can start to dream and forget about what is going on but unfortunately i can t and with that i also started to feel gloomy as well,4.0
i feel i m in god s plan but he s not giving me a next step yet that i m doing everything i know he s telling me to do i m just feeling impatient,4.0
i was just feeling a bit sentimental and emotional today i blame the weather so i had adeles album on repeat devoured a carton of chocolate ice cream and just let all the emotions out,4.0
My manager has taken my coworker for a work trip to New York. I was also suppose to go with them.,3.0
i could not help feeling towards the goyim some of the pity i had felt for esau when he let out that bitter cry on discovering the duplicity of jacob samuel roth jews must live,4.0
"Recently I cannot do things I used to do I donat want to be social with my friends anymore and would rather stay on my own. Along with this, I can no longer have a conversation with my grandparents or dad because of social anxiety even though I could before. When in school now I will feel positive but I know somehow that Iam not and I then will go home afterward and completely change even though I donat know why I just suddenly end up being really sad. Iave heard of bi-polar but I donat know if this is it or if itas all just social anxiety.",1.0
"Three years ago, when I was 19 and doing landscaping, as well as experimenting with MDMA semi-regularly, I started experiencing strange episodes. I would immediately know when it was coming on, it sort of felt like I was starting to feel someone elseas emotions who was trapped and frightened and very desperate. I was still in control of myself and my emotions but in my mind I had this bubble of desperate, scared emotions and whenever I made a movement (like picking something up or putting something down) I had a very vivid picture in my mind of myself throwing or smashing the object or just doing a more violent, desperate version of the action.",1.0
i imagine every pregnant woman at this stage feels i am overwhelmed by how quickly time has gone by even though every sepparate little moment of it has felt so slow,4.0
Someone knocked on my door the other day. I peaked around the corner so they could not see me. I don't know anyone and was alone so I wasn't sure if I should answer the door,3.0
I heard in the news earlier today about a dog that was left in a crate on the ocean during rising tide. I was so upset and sickened.,3.0
"Every few months I start feeling a sort of mix between deja vu and dissociation? Starting last year, I have infrequently had this feeling of being in autopilot and being an observer looking through my own eyes as something or someone else keeps going, whether it be driving or working or whatever I may be doing. My personality doesnat change, it just doesnat feel like me doing it. I start feeling a bit sick to my stomach, and vague, obscure memories of similar experiences start rushing back, almost as though Iam remembering bits and pieces of dreams Iave had but previously didnat remember, similar to the feeling of deja vu. Itas a very intense experience and I usually get rid of it by forcing myself to sleep through it, but Iad like to know if thereas more behind it, and whether I can prevent it or just let it run its course when it happens.",1.0
i know that even if i feel crappy again in the morning it is going to get better and it isnt hard during the day im very excited to do a third day,4.0
Theres this girl at work that I like and today I saw her having lunch with another guy and it made me kind of sad,3.0
I watched a news report about the mistreatment of animals. The behavior of these people is something I can't stand.,3.0
I made the mistake of going onto a risque website one time. I saw some grotesque stuff that really grossed me out and I never went on there again.,3.0
"My car broke down yesterday and they say it might be the transmission. If so, I'd need a new car and that's hard to do right now",3.0
"I am a young boy. I listen to heavy metal (Ozzy Osborne and Marilyn Manson). I have a younger brother. My main problem is that I am very short (144cm) and everybody else in my age is tall, and I always think about become a king/emperor/leader and cutting off the legs of everybody who is taller than me so that they would be shorter. I cannot stop thinking about it, even in my dreams I always see blood and people without legs/people bowing down at my feet. I feel like all my afriendsa secretly laugh at my height and that everybody hates me. My friends call me crazy sometimes. I also once almost killed my friend, when I was listening to music, I lost control of myself and I started strangling my best friend a I was stopped by another one of my friends and then I calmed down. My mother called me crazy for the first time when I smeared my whole face in my own blood. She thinks that I am mental and that I need to see a doctor. Am I really crazy or is it just apubertya?",1.0
"As of right now Iam wondering if her boyfriend is doing more harm than good. Me and my mom used to fight a lot worse. We all live under the same roof. Me, my son, her and her boyfriend.",1.0
i feel sad because i honestly feel as though that boy was denied a full childhood and to some extent i feel unable to fully move on with my life until i can learn to forgive the events of the past,4.0
"My husband had a 5-year affair. I found out and left him for 2 months. He came back asking for forgiveness and said heas in love with me and wants nothing to do with herahe blocked her from all he could but she kept making fake accounts online and calling n different number she has never stopped. Just found out heas back on Facebook and she is following him and liking, loving, and comments on all his postsahe refuses to block her and has now made all posts publica anything I say about itor her he gets offensive and upset and blames me for everythingaI can not say anything to her or about her without him getting angryahe says heas not communicating with her but will not block her and has locked his phoneais the his way of controlling me or hurting me ? Does he want her more? He says he loves me but will not do anything to remove her from our lifeashe has said and caused so much emotional distress on me even fakeing a pregnancy which just about killed me insideawhat should I do?",1.0
